channel,hemisphere,stimulus_time,amplitude,latency,peak_time,baseline_std
4,stroke,1070.6395,4223.3525,8.5,37.0,539.7987
7,stroke,1070.6395,11283.643,5.0,18.5,585.9075
8,stroke,1070.6395,2210.546,22.5,23.0,524.18396
9,stroke,1070.6395,4836.5635,39.0,45.0,781.04004
11,stroke,1070.6395,7890.818,9.0,40.0,2246.2524
2,stroke,1071.4405,1946.1929,29.0,36.0,413.35498
4,stroke,1071.4405,3796.1704,15.0,15.0,958.23615
7,stroke,1071.4405,75658.09,33.5,34.5,12617.477
8,stroke,1071.4405,2677.401,37.5,38.0,549.52075
11,stroke,1071.4405,10655.883,18.5,28.5,2605.09
4,stroke,1075.3935,5886.662,26.5,33.0,1378.0398
7,stroke,1075.3935,4568.838,5.0,17.5,1166.0217
8,stroke,1075.3935,1963.6235,20.5,27.5,428.176
9,stroke,1075.3935,4075.2263,39.0,44.0,835.1026
11,stroke,1075.3935,11335.848,5.0,32.0,944.72345
2,stroke,1076.242,19411.203,5.0,18.5,370.46954
4,stroke,1076.242,43703.42,5.0,21.0,651.4198
7,stroke,1076.242,23959.904,5.0,20.5,1199.7719
8,stroke,1076.242,35148.992,5.0,20.5,643.55206
9,stroke,1076.242,10736.645,5.0,20.0,863.765
11,stroke,1076.242,21982.324,6.0,22.0,2543.354
4,stroke,1077.262,2903.347,18.5,33.0,649.4203
7,stroke,1077.262,8680.43,5.0,15.0,836.32874
9,stroke,1077.262,3990.4258,14.5,21.0,684.8469
11,stroke,1077.262,10575.206,18.5,19.0,2305.0999
2,stroke,1078.5615,1734.4358,6.0,22.0,389.85052
4,stroke,1078.5615,4373.35,,47.5,1330.874
9,stroke,1078.5615,3820.3252,5.0,49.5,1106.6997
11,stroke,1078.5615,10628.391,34.0,34.5,2247.6804
4,stroke,1079.957,2861.2666,,29.5,738.2592
7,stroke,1079.957,8289.034,5.0,16.5,853.9424
8,stroke,1079.957,2483.6816,36.0,36.5,528.4019
9,stroke,1079.957,4943.844,25.5,38.5,909.54364
4,stroke,1080.8975,2626.2905,5.0,35.5,677.8939
7,stroke,1080.8975,3677.082,5.0,17.5,774.9316
8,stroke,1080.8975,4188.828,20.0,37.5,485.99976
9,stroke,1080.8975,3591.9111,5.0,40.0,534.688
11,stroke,1080.8975,7648.8325,,39.0,2369.9038
4,stroke,1082.106,6789.23,5.5,42.5,1103.3822
7,stroke,1082.106,7060.233,5.0,15.0,717.1011
8,stroke,1082.106,1655.4938,13.0,31.0,369.54538
9,stroke,1082.106,6322.21,7.5,28.5,977.0888
11,stroke,1082.106,12250.867,,38.5,3785.7925
2,stroke,1083.2355,2337.5244,5.0,37.0,362.1898
4,stroke,1083.2355,5937.9243,5.0,15.5,1239.0624
7,stroke,1083.2355,6290.415,5.0,15.0,1886.7466
8,stroke,1083.2355,1936.1155,5.0,33.5,397.5829
11,stroke,1083.2355,5689.2334,6.5,34.0,834.17694
2,stroke,1084.276,2132.6687,5.0,20.0,502.00476
4,stroke,1084.276,3489.0647,5.0,22.5,762.535
7,stroke,1084.276,5025.184,5.0,44.5,1472.4185
8,stroke,1084.276,2453.2961,,44.5,538.36194
9,stroke,1084.276,2081.3574,5.0,32.5,442.15875
11,stroke,1084.276,5584.0625,17.0,23.5,1485.1068
2,stroke,1085.0775,14428.381,7.5,26.5,652.6997
4,stroke,1085.0775,25895.146,7.0,28.5,809.06244
7,stroke,1085.0775,13140.619,11.5,42.0,2757.414
8,stroke,1085.0775,23264.465,6.0,28.5,406.03757
9,stroke,1085.0775,7597.5244,7.0,15.0,685.81494
11,stroke,1085.0775,15451.279,8.5,26.5,2858.7334
2,stroke,1086.3935,25393.172,5.0,18.0,680.0691
4,stroke,1086.3935,39742.742,5.0,20.0,1262.8835
7,stroke,1086.3935,16263.458,5.0,37.0,886.36743
8,stroke,1086.3935,32810.492,5.0,20.5,460.65778
9,stroke,1086.3935,15755.008,5.0,20.0,1715.7677
11,stroke,1086.3935,21314.457,7.5,18.0,1796.276
2,stroke,1087.8145,3190.3284,35.5,40.0,900.434
7,stroke,1087.8145,6673.3125,5.0,15.0,1519.3055
11,stroke,1087.8145,8606.476,24.5,25.0,1885.0767
2,stroke,1088.8455,2615.5337,29.0,34.5,603.202
4,stroke,1088.8455,3438.3547,46.5,47.0,659.4273
7,stroke,1088.8455,9172.594,5.0,15.0,872.63837
8,stroke,1088.8455,5921.1797,22.5,27.5,612.1392
2,stroke,1089.6815,1885.8441,7.5,41.5,537.6582
4,stroke,1089.6815,8147.322,5.0,16.0,756.5299
7,stroke,1089.6815,5452.8887,5.0,19.0,1172.8007
9,stroke,1089.6815,4899.3945,29.5,30.0,1566.1031
11,stroke,1089.6815,35157.14,9.0,25.0,4556.694
4,stroke,1091.2755,6701.638,8.0,20.0,791.0636
7,stroke,1091.2755,6623.751,5.0,17.0,1150.1373
9,stroke,1091.2755,5107.6436,5.0,50.0,894.77075
2,stroke,1093.1535,2615.3254,17.0,38.0,503.7094
4,stroke,1093.1535,3695.275,6.5,26.5,926.3633
8,stroke,1093.1535,7747.423,17.0,24.0,474.09665
9,stroke,1093.1535,5624.6685,34.5,35.5,905.3131
11,stroke,1093.1535,9156.496,34.0,35.0,3020.3743
4,stroke,1094.6225,2469.6348,6.5,20.0,623.62933
7,stroke,1094.6225,4831.868,5.0,45.0,998.73285
8,stroke,1094.6225,1059.7802,,44.5,301.40466
11,stroke,1094.6225,5889.287,5.0,42.0,1593.56
2,stroke,1095.486,4306.173,44.5,45.5,975.9563
4,stroke,1095.486,3552.0205,14.0,15.0,1002.98975
7,stroke,1095.486,8214.207,5.0,15.5,982.45685
8,stroke,1095.486,8483.054,17.0,35.0,313.1623
2,stroke,1096.722,3793.7524,23.5,32.0,957.0484
4,stroke,1096.722,4319.108,10.0,15.5,753.0479
9,stroke,1096.722,5934.7876,5.0,16.0,1047.9652
2,stroke,1097.8685,2437.3052,50.0,50.0,762.6621
4,stroke,1097.8685,2551.008,,42.0,757.186
7,stroke,1097.8685,6293.8745,5.0,15.0,1065.2307
8,stroke,1097.8685,3180.829,5.0,38.5,592.49884
9,stroke,1097.8685,3460.7236,,47.0,996.5893
11,stroke,1097.8685,9160.127,37.5,40.5,1889.1262
2,stroke,1098.742,1771.221,44.5,45.0,395.93628
7,stroke,1098.742,3568.9053,5.0,42.0,691.21936
8,stroke,1098.742,3226.3423,47.0,48.0,867.6993
9,stroke,1098.742,4268.443,13.5,43.0,1190.6172
11,stroke,1098.742,11548.707,29.0,34.0,1808.6735
2,stroke,1099.925,2547.7097,,25.5,779.72
7,stroke,1099.925,14122.381,5.0,44.5,717.94604
11,stroke,1099.925,18682.99,5.0,15.0,1139.9171
4,stroke,1100.792,3718.1333,14.0,34.0,793.73346
7,stroke,1100.792,9574.748,5.0,21.0,1110.9719
8,stroke,1100.792,2363.1653,42.5,49.5,354.49197
11,stroke,1100.792,8672.487,,21.5,2813.3342
2,stroke,1102.466,2320.5347,49.0,49.5,561.33185
4,stroke,1102.466,2963.034,,19.5,931.14307
7,stroke,1102.466,6178.2495,5.0,19.5,1536.057
8,stroke,1102.466,2686.3506,39.0,50.0,361.15097
9,stroke,1102.466,5331.467,26.0,26.5,1092.9008
11,stroke,1102.466,21932.195,34.5,36.0,4983.1826
2,stroke,1104.798,3725.009,33.0,42.5,1126.0596
4,stroke,1104.798,4816.105,,37.5,1196.5112
7,stroke,1104.798,3218.8303,5.0,45.5,1059.9115
8,stroke,1104.798,1779.517,40.0,40.0,357.22757
9,stroke,1104.798,7339.1123,48.0,49.0,1410.2975
2,stroke,1106.1555,2255.543,39.5,46.5,722.8982
8,stroke,1106.1555,2575.6387,,50.0,858.0908
9,stroke,1106.1555,6313.768,,46.0,1774.9447
11,stroke,1106.1555,12825.988,,23.0,2855.5054
4,stroke,1107.197,4849.3525,,16.5,1214.0798
7,stroke,1107.197,3972.712,5.0,48.5,1107.8542
8,stroke,1107.197,8544.548,11.0,23.5,331.30563
9,stroke,1107.197,2539.2612,19.0,30.5,687.94403
11,stroke,1107.197,8800.2,13.0,25.5,2419.9238
7,stroke,1108.459,8300.373,5.0,17.0,1636.7273
8,stroke,1108.459,2553.5776,8.5,23.5,607.98236
9,stroke,1108.459,3708.9905,39.0,40.5,885.3985
2,stroke,1110.224,3462.48,8.5,50.0,319.979
4,stroke,1110.224,3335.241,,30.0,1109.7351
7,stroke,1110.224,7328.7983,5.0,30.0,1198.0198
8,stroke,1110.224,2310.3147,37.5,37.5,628.32623
11,stroke,1110.224,15132.652,14.5,47.5,2600.207
2,stroke,1111.941,2643.0361,5.0,47.5,738.4797
4,stroke,1111.941,4289.78,,44.0,1038.3334
7,stroke,1111.941,4524.91,5.0,19.5,1182.3304
4,stroke,1113.422,4949.0327,5.0,16.0,767.39825
7,stroke,1113.422,40422.68,5.0,18.5,695.3659
8,stroke,1113.422,8688.91,14.0,41.5,291.2955
9,stroke,1113.422,3450.0256,25.0,27.0,773.4764
2,stroke,1114.404,2189.5312,,39.5,708.8443
4,stroke,1114.404,4041.7432,,18.0,906.08563
7,stroke,1114.404,9650.59,5.0,16.5,710.69495
8,stroke,1114.404,1499.9288,19.0,19.0,346.28198
9,stroke,1114.404,3484.0698,5.0,16.0,674.1499
11,stroke,1114.404,30089.64,28.0,38.0,4694.1855
2,stroke,1115.313,1779.845,5.5,42.5,521.1016
4,stroke,1115.313,6142.161,,37.0,1982.8572
7,stroke,1115.313,4668.143,5.0,15.0,1508.8854
8,stroke,1115.313,1955.647,5.5,48.0,526.50275
11,stroke,1115.313,22616.484,,27.5,6763.6123
2,stroke,1117.921,3188.542,29.0,34.5,430.866
4,stroke,1117.921,5610.9424,39.5,40.0,1344.8105
7,stroke,1117.921,6394.597,5.0,17.0,1146.7792
8,stroke,1117.921,1903.9047,,37.5,588.6233
9,stroke,1117.921,5756.777,5.0,15.0,1589.5344
2,stroke,1118.7405,2017.222,40.0,50.0,589.9338
4,stroke,1118.7405,3121.2632,39.5,39.5,1027.6455
7,stroke,1118.7405,9568.465,5.0,30.0,925.7006
9,stroke,1118.7405,7180.7915,32.5,37.5,1004.8649
11,stroke,1118.7405,43736.81,5.0,47.5,9996.991
2,stroke,1119.615,3198.8113,35.0,48.5,626.1197
4,stroke,1119.615,6519.9604,5.0,17.0,770.85004
7,stroke,1119.615,6793.2207,5.0,15.0,1989.6918
8,stroke,1119.615,2309.997,15.0,46.0,434.33997
9,stroke,1119.615,7887.4214,33.5,44.0,876.53375
4,stroke,1121.0755,3740.3657,,33.0,1001.595
7,stroke,1121.0755,5810.2695,5.0,15.0,681.1253
8,stroke,1121.0755,2700.8413,20.0,33.0,849.8007
9,stroke,1121.0755,4410.4326,19.5,21.5,1134.4817
11,stroke,1121.0755,14267.642,10.0,16.0,2744.7778
2,stroke,1121.878,4208.8184,,40.5,1292.8228
4,stroke,1121.878,2412.246,,15.0,556.75183
9,stroke,1121.878,2526.66,12.5,41.5,774.62744
11,stroke,1121.878,8664.227,5.0,48.5,2674.9895
2,stroke,1122.959,2525.7375,13.5,27.0,529.7252
4,stroke,1122.959,5279.4873,48.0,49.5,724.38257
7,stroke,1122.959,4556.9697,5.0,43.0,561.22534
8,stroke,1122.959,44609.984,,19.0,10768.554
9,stroke,1122.959,14187.701,5.0,22.0,984.91815
11,stroke,1122.959,42754.484,25.5,34.5,10716.249
2,stroke,1123.9845,33334.73,5.0,18.5,327.87173
4,stroke,1123.9845,44059.707,5.0,21.0,994.7927
7,stroke,1123.9845,16285.293,5.0,21.0,1366.0222
8,stroke,1123.9845,45517.258,5.0,21.0,547.18
9,stroke,1123.9845,20267.648,5.0,20.5,849.46234
11,stroke,1123.9845,52376.832,14.5,21.5,12207.544
2,stroke,1126.1275,99382.09,23.5,25.5,1267.7339
4,stroke,1126.1275,118579.516,23.5,27.0,1281.3185
7,stroke,1126.1275,48982.367,5.0,27.5,1208.0361
8,stroke,1126.1275,124850.22,23.0,27.0,534.32965
9,stroke,1126.1275,49734.63,25.0,26.5,1946.7549
11,stroke,1126.1275,149520.53,6.0,42.5,17372.98
4,stroke,1126.933,4578.2305,22.0,23.0,601.5989
7,stroke,1126.933,5407.126,5.0,15.0,1578.3763
8,stroke,1126.933,2018.9327,5.0,17.0,362.16153
9,stroke,1126.933,4880.181,34.0,41.5,1185.3187
2,stroke,1128.0995,5322.6772,8.0,17.0,1023.1978
4,stroke,1128.0995,8938.278,8.5,16.0,2053.9375
7,stroke,1128.0995,14290.817,5.0,15.0,2236.166
8,stroke,1128.0995,3412.9602,5.0,49.5,473.75278
9,stroke,1128.0995,4086.5142,5.0,42.0,730.52136
11,stroke,1128.0995,11212.133,6.0,40.5,1403.2377
2,stroke,1129.52,33829.598,5.0,18.0,982.75006
4,stroke,1129.52,48617.78,5.0,20.0,1324.4625
7,stroke,1129.52,17207.047,5.0,20.0,1673.6311
8,stroke,1129.52,41135.46,5.0,20.0,1339.8042
9,stroke,1129.52,16055.276,5.0,19.5,945.02924
11,stroke,1129.52,33021.17,7.0,18.0,2120.981
2,stroke,1130.7385,3049.8098,32.0,32.5,623.31195
4,stroke,1130.7385,5740.5303,14.0,15.5,1252.6555
7,stroke,1130.7385,11641.289,5.0,17.0,1986.1136
9,stroke,1130.7385,4322.6987,11.0,25.0,414.79514
2,stroke,1131.585,3334.5806,32.5,50.0,954.0536
7,stroke,1131.585,10225.227,5.0,15.0,970.3222
8,stroke,1131.585,1834.4974,10.5,36.5,511.8654
11,stroke,1131.585,16250.939,15.0,18.5,2548.6194
4,stroke,1132.96,3460.9749,16.5,16.5,679.7082
7,stroke,1132.96,7263.981,5.0,15.0,1096.8053
8,stroke,1132.96,3913.6057,6.5,21.5,403.4832
9,stroke,1132.96,3233.709,24.0,35.0,885.23224
11,stroke,1132.96,12612.193,5.0,50.0,1735.2272
2,stroke,1134.23,3205.6145,10.5,23.0,780.97266
4,stroke,1134.23,10871.4795,43.5,43.5,2239.1418
7,stroke,1134.23,5478.91,5.0,15.0,984.08844
11,stroke,1134.23,13222.6,13.0,20.0,2214.8645
4,stroke,1135.9615,8709.293,29.0,29.5,1909.9323
8,stroke,1135.9615,5074.057,17.5,20.0,820.71814
9,stroke,1135.9615,6858.0083,17.5,18.5,1559.6002
11,stroke,1135.9615,15089.745,11.5,48.5,4115.2944
2,stroke,1137.778,29842.861,5.5,18.0,1067.0986
4,stroke,1137.778,41039.5,5.0,20.0,1046.0414
7,stroke,1137.778,15914.963,5.0,20.5,969.9484
8,stroke,1137.778,35941.957,5.0,20.0,587.20074
9,stroke,1137.778,12048.978,5.0,19.5,1431.8501
11,stroke,1137.778,31041.457,7.5,21.5,2640.7703
2,stroke,1138.662,10089.661,6.0,15.5,3022.9644
4,stroke,1138.662,8319.582,37.5,38.0,1447.5029
7,stroke,1138.662,5367.384,5.0,41.5,737.5197
8,stroke,1138.662,1739.5652,19.0,19.0,386.49417
9,stroke,1138.662,3643.4517,10.5,18.5,616.54663
11,stroke,1138.662,4777.177,,47.0,1391.4205
2,stroke,1139.67,49273.066,18.0,45.0,7124.2188
4,stroke,1139.67,44403.133,5.0,20.0,1971.2446
7,stroke,1139.67,25785.137,5.0,25.5,1373.4575
8,stroke,1139.67,33135.09,5.0,20.5,960.92786
9,stroke,1139.67,11493.875,5.0,19.5,1117.9633
11,stroke,1139.67,46562.1,7.0,18.0,2236.6487
2,stroke,1140.6555,1255.5386,48.5,48.5,337.20154
7,stroke,1140.6555,7681.659,5.0,24.0,1107.2119
9,stroke,1140.6555,3159.8218,19.5,24.0,575.0689
2,stroke,1141.7355,7010.6655,34.5,35.5,1088.7422
7,stroke,1141.7355,9396.606,5.0,15.0,718.4855
8,stroke,1141.7355,2642.712,,23.0,737.7232
9,stroke,1141.7355,3734.2046,,22.0,1076.4749
2,stroke,1143.216,1565.8706,5.0,30.0,443.77066
4,stroke,1143.216,2192.9734,9.5,40.0,522.86194
7,stroke,1143.216,15897.244,5.0,18.0,620.1612
11,stroke,1143.216,10806.319,5.0,21.5,1318.4929
2,stroke,1144.184,5618.482,,32.5,1346.8503
4,stroke,1144.184,5209.0854,,47.5,1593.3457
7,stroke,1144.184,8838.398,5.0,17.0,1351.2435
8,stroke,1144.184,9413.221,29.5,46.5,758.37555
9,stroke,1144.184,3554.378,5.0,15.0,727.7082
9,stroke,1144.994,3752.9788,12.0,19.5,709.75616
11,stroke,1144.994,9106.288,5.0,47.0,1555.5907
2,stroke,1145.8525,2718.0852,44.5,45.0,847.6623
4,stroke,1145.8525,2464.371,,40.0,552.56915
7,stroke,1145.8525,3470.85,5.0,44.0,993.7429
8,stroke,1145.8525,2965.344,6.5,20.5,619.0452
11,stroke,1145.8525,3892.4785,5.0,19.0,1088.4144
4,stroke,1147.66,4424.342,10.5,26.5,1110.1256
7,stroke,1147.66,5858.2695,5.0,42.5,657.58276
8,stroke,1147.66,6480.4585,5.0,24.5,677.2298
9,stroke,1147.66,4153.5244,13.5,41.0,1021.51556
4,stroke,1149.397,5478.8047,17.5,23.5,656.2738
7,stroke,1149.397,9307.845,5.0,44.0,878.77924
8,stroke,1149.397,2387.6245,22.5,48.0,673.05994
9,stroke,1149.397,4209.7114,10.0,17.0,1164.1006
11,stroke,1149.397,5447.294,5.0,18.0,1419.9353
2,stroke,1150.282,5112.611,,17.5,1347.932
4,stroke,1150.282,4556.685,38.5,38.5,1250.1498
7,stroke,1150.282,11923.049,5.0,19.0,1610.9951
8,stroke,1150.282,1665.9275,7.5,19.0,520.2572
9,stroke,1150.282,4402.652,,47.5,1140.3197
4,stroke,1151.173,6317.7354,,46.5,1711.6162
7,stroke,1151.173,4771.9756,,29.5,1387.0232
9,stroke,1151.173,4435.274,12.0,42.0,1173.504
11,stroke,1151.173,16565.812,13.5,48.0,1694.5599
4,stroke,1152.0335,2203.7285,,46.0,607.888
7,stroke,1152.0335,5289.4785,5.0,15.0,1208.657
8,stroke,1152.0335,2500.9084,5.5,36.0,400.90082
9,stroke,1152.0335,3962.6921,13.0,19.0,732.3329
11,stroke,1152.0335,11207.716,5.0,15.0,3330.2761
2,stroke,1153.7865,1492.104,29.0,47.5,480.07773
4,stroke,1153.7865,4002.551,,15.0,957.0446
7,stroke,1153.7865,10508.218,5.0,29.0,1352.1329
8,stroke,1153.7865,6476.7793,5.0,49.5,344.25372
9,stroke,1153.7865,2464.1846,5.0,34.0,655.33057
11,stroke,1153.7865,7459.7944,7.5,24.5,792.7182
7,stroke,1155.661,8115.7915,5.0,20.0,1193.856
8,stroke,1155.661,2145.9114,11.0,20.0,498.4137
9,stroke,1155.661,3535.2234,12.5,42.0,917.7991
2,stroke,1157.0855,5810.8833,21.0,23.5,1125.101
4,stroke,1157.0855,5596.842,35.0,35.0,1500.4321
8,stroke,1157.0855,1956.9202,44.5,44.5,419.10425
9,stroke,1157.0855,8311.604,,35.5,2291.784
11,stroke,1157.0855,7534.1133,5.0,41.0,2083.3396
9,stroke,1157.8865,5739.744,5.0,17.5,981.88306
11,stroke,1157.8865,8415.627,,17.5,2622.0537
4,stroke,1159.688,4368.1514,,30.0,1229.9137
7,stroke,1159.688,5534.494,5.0,34.5,1116.7761
8,stroke,1159.688,2436.3574,47.0,47.0,602.625
9,stroke,1159.688,4254.3086,12.0,38.0,591.15924
11,stroke,1159.688,6477.815,5.0,15.5,1588.7405
4,stroke,1160.7785,4874.2236,24.0,24.5,905.4529
7,stroke,1160.7785,45704.832,5.0,19.0,1173.8093
11,stroke,1160.7785,7028.368,,48.0,1983.4894
2,stroke,1161.656,5559.422,23.5,25.0,775.7077
4,stroke,1161.656,3316.3325,49.0,49.5,535.69934
7,stroke,1161.656,6387.089,5.0,22.5,773.6161
8,stroke,1161.656,2180.442,21.5,22.5,465.22333
9,stroke,1161.656,10744.972,28.0,49.5,1198.9229
4,stroke,1164.421,3578.3958,,15.0,1053.1849
7,stroke,1164.421,8319.799,5.0,16.0,1635.1658
8,stroke,1164.421,1874.3201,18.5,20.0,348.23727
9,stroke,1164.421,8251.545,49.0,50.0,1530.598
11,stroke,1164.421,7246.3564,5.5,38.0,984.3218
2,stroke,1167.9575,2267.9216,42.5,44.0,489.36282
7,stroke,1167.9575,10461.977,5.0,20.0,1193.0177
8,stroke,1167.9575,6777.6094,5.0,24.0,407.02798
2,stroke,1169.989,1315.1726,7.5,49.0,391.8009
4,stroke,1169.989,2779.1538,45.5,45.5,585.0808
7,stroke,1169.989,6007.1772,13.0,39.5,1513.2224
9,stroke,1169.989,3750.7842,5.0,26.0,953.70233
2,stroke,1173.01,56419.074,5.0,50.0,610.33936
4,stroke,1173.01,17700.104,48.0,49.5,795.59595
7,stroke,1173.01,15312.3,5.0,50.0,2309.4153
8,stroke,1173.01,25621.273,49.5,50.0,2119.6377
9,stroke,1173.01,15127.315,48.5,50.0,788.1826
11,stroke,1173.01,43692.77,8.0,50.0,2910.4622
2,stroke,1173.915,2534.7249,6.0,50.0,471.39938
4,stroke,1173.915,4481.417,27.0,48.0,627.7174
7,stroke,1173.915,6520.51,5.0,19.0,1144.0568
8,stroke,1173.915,1892.0027,33.0,33.0,552.86847
9,stroke,1173.915,3900.2456,5.0,19.0,704.07324
7,stroke,1175.0065,9638.85,8.0,16.0,713.7468
8,stroke,1175.0065,2748.1943,,47.0,813.95337
9,stroke,1175.0065,6051.543,5.5,50.0,1430.2902
11,stroke,1175.0065,15669.4795,5.0,15.0,3387.3113
4,stroke,1176.0945,5851.0176,37.5,50.0,717.23663
7,stroke,1176.0945,5768.4907,5.0,34.0,853.20056
8,stroke,1176.0945,3093.647,46.0,46.5,599.7972
11,stroke,1176.0945,7806.2427,28.5,36.5,2118.6018
4,stroke,1177.168,3593.6067,,28.5,821.4364
7,stroke,1177.168,6443.6504,22.0,22.5,1744.0671
8,stroke,1177.168,4998.4336,5.0,17.5,315.772
9,stroke,1177.168,4319.8384,20.0,32.5,1246.5175
11,stroke,1177.168,37350.01,22.5,24.0,12050.0625
2,stroke,1178.991,2676.1936,34.5,47.5,465.4478
4,stroke,1178.991,5282.8774,5.0,22.0,1071.4224
7,stroke,1178.991,5162.4863,5.0,27.5,845.06604
8,stroke,1178.991,2014.1888,48.0,48.5,329.41077
11,stroke,1178.991,12351.2,5.0,32.0,1084.2146
4,stroke,1181.023,3872.4324,5.0,25.0,884.68304
7,stroke,1181.023,8804.1,5.0,16.5,820.4536
9,stroke,1181.023,4851.204,5.0,40.0,807.11615
4,stroke,1183.6785,6093.356,36.5,48.0,1033.6077
7,stroke,1183.6785,3368.5547,5.0,25.5,917.849
8,stroke,1183.6785,4239.093,5.0,16.0,505.7887
2,stroke,1186.2185,27176.617,5.0,18.5,1322.9434
4,stroke,1186.2185,45621.035,5.0,20.5,1515.0095
7,stroke,1186.2185,71556.61,5.0,18.5,1796.0151
8,stroke,1186.2185,39925.516,5.0,20.5,688.36084
9,stroke,1186.2185,17112.932,5.0,20.0,598.5655
2,stroke,1187.1215,29795.93,5.0,18.5,547.06647
4,stroke,1187.1215,38736.867,5.0,20.0,623.65924
7,stroke,1187.1215,22163.168,5.0,22.5,956.4452
8,stroke,1187.1215,42199.645,5.0,20.0,550.97736
9,stroke,1187.1215,15514.461,5.0,20.0,1337.7599
11,stroke,1187.1215,30819.996,5.0,18.5,1714.3668
2,stroke,1188.585,1826.9988,,35.0,505.97284
4,stroke,1188.585,2855.4424,33.5,33.5,642.3961
7,stroke,1188.585,4429.9272,7.5,45.0,958.179
8,stroke,1188.585,5026.853,10.5,16.5,559.2016
9,stroke,1188.585,3169.5776,20.0,25.0,869.29626
11,stroke,1188.585,7200.4316,5.0,25.0,1909.3185
4,stroke,1189.884,4694.633,11.0,38.5,656.187
7,stroke,1189.884,13223.303,5.0,15.0,784.4067
8,stroke,1189.884,5035.7793,11.5,16.5,847.9849
9,stroke,1189.884,1730.6509,16.0,35.0,419.36597
2,stroke,1190.7145,30051.438,5.0,18.5,707.1952
4,stroke,1190.7145,47473.65,5.0,21.0,1431.2776
7,stroke,1190.7145,30797.543,5.0,22.0,1261.5953
8,stroke,1190.7145,45692.56,5.0,20.5,463.4029
9,stroke,1190.7145,14896.86,5.0,20.5,1349.2129
11,stroke,1190.7145,22404.684,5.0,18.5,1654.0992
2,stroke,1191.63,28152.625,5.0,19.0,272.12906
4,stroke,1191.63,49579.72,5.0,21.0,763.8757
7,stroke,1191.63,19893.482,5.0,21.5,1125.1364
8,stroke,1191.63,49513.383,5.0,20.5,569.3519
9,stroke,1191.63,14154.404,5.0,21.0,1543.1898
11,stroke,1191.63,33349.258,5.0,18.5,5520.468
2,stroke,1193.435,30251.836,5.0,17.5,542.16296
4,stroke,1193.435,53392.89,5.0,19.5,1423.3971
7,stroke,1193.435,39157.53,5.0,22.0,2235.7163
8,stroke,1193.435,41340.98,5.0,20.0,538.3628
9,stroke,1193.435,22172.193,5.0,20.0,1036.5216
11,stroke,1193.435,19284.178,17.0,17.5,2941.3137
2,stroke,1194.798,1963.1519,15.0,15.0,506.42712
4,stroke,1194.798,4749.0205,10.0,16.5,1280.6417
7,stroke,1194.798,7230.626,5.0,36.0,1458.2126
9,stroke,1194.798,2324.3472,33.0,34.0,492.1614
11,stroke,1194.798,11963.709,15.0,50.0,2111.6692
2,stroke,1195.736,23796.799,5.0,18.0,805.66736
4,stroke,1195.736,39787.75,5.0,20.0,1511.8856
7,stroke,1195.736,23664.686,5.0,22.0,2087.0852
8,stroke,1195.736,41257.78,5.0,20.0,798.04535
9,stroke,1195.736,15394.61,5.0,20.5,1242.0856
11,stroke,1195.736,22763.486,7.5,18.5,1608.2994
2,stroke,1196.555,2524.9565,25.5,29.5,491.95023
8,stroke,1196.555,2747.2693,12.0,46.5,420.2616
9,stroke,1196.555,5201.8115,5.0,21.5,720.0963
2,stroke,1197.874,3767.4033,23.0,41.5,373.86746
7,stroke,1197.874,3715.3584,5.0,21.0,777.6887
9,stroke,1197.874,3952.8875,,16.5,1035.8794
4,stroke,1199.9675,10645.411,34.5,39.5,1281.7977
7,stroke,1199.9675,6303.3438,5.0,23.0,598.3147
8,stroke,1199.9675,2987.103,,43.0,907.3902
2,stroke,1201.844,24568.72,6.0,18.5,825.312
4,stroke,1201.844,43642.73,5.0,20.0,658.8341
7,stroke,1201.844,21352.348,5.0,37.5,1114.2749
8,stroke,1201.844,36713.43,5.0,20.5,629.525
9,stroke,1201.844,15317.313,5.0,20.5,912.09784
11,stroke,1201.844,25627.406,8.0,18.5,2752.5784
4,stroke,1204.273,5857.796,40.5,41.5,1310.5883
7,stroke,1204.273,10403.25,5.0,22.0,1384.6532
9,stroke,1204.273,4660.519,,27.5,1422.913
4,stroke,1205.295,7709.521,15.0,18.0,1191.7877
7,stroke,1205.295,14070.264,5.0,16.0,1284.7587
8,stroke,1205.295,2692.4915,5.0,20.5,515.96173
9,stroke,1205.295,5741.128,6.5,50.0,1184.4069
11,stroke,1205.295,19223.822,35.0,45.0,2164.8374
2,stroke,1206.5085,5123.939,7.0,26.5,1218.8673
7,stroke,1206.5085,6477.6724,5.0,23.5,1758.482
8,stroke,1206.5085,2775.6152,35.5,36.5,416.4615
9,stroke,1206.5085,5033.4014,46.5,50.0,1179.0375
11,stroke,1206.5085,10896.36,,27.0,3413.3804
2,stroke,1208.247,2355.531,21.5,21.5,681.41724
4,stroke,1208.247,3959.9412,,42.5,1230.9546
7,stroke,1208.247,5418.1045,5.0,15.0,590.0127
2,stroke,1209.2055,2048.2236,5.0,25.0,498.0388
4,stroke,1209.2055,4279.4785,14.0,18.0,1076.8032
7,stroke,1209.2055,8790.343,5.0,20.0,1351.624
8,stroke,1209.2055,1976.0239,,25.5,499.60452
11,stroke,1209.2055,15111.845,5.0,19.0,2869.9922
2,stroke,1210.6015,2839.8218,,49.0,916.7683
4,stroke,1210.6015,4632.851,5.0,25.5,481.28833
