detection_idx,pulse_index,pulse_time_s,hemisphere,detection_channel,ch2_amplitude,ch2_relevant,ch4_amplitude,ch4_relevant,ch9_amplitude,ch9_relevant,ch12_amplitude,ch12_relevant,ch13_amplitude,ch13_relevant,ch14_amplitude,ch14_relevant
134,1761057,880.5285,stroke,14,9.16760607245341,False,69.40000844209091,False,12.790630735505161,True,6.026921361012007,False,1.612900436226949,True,0.9387863950308384,True
135,1769785,884.8925,stroke,14,9.477112095774348,False,5.4122088759414195,False,6.61407829231453,True,3.9396968067627958,False,1.3506486847867447,True,1.285909416117206,True
136,1772741,886.3705,stroke,14,10.242538924707786,False,24.19229876214478,False,6.442842969601953,True,7.632769173327417,False,0.8851230345356362,True,0.8747596263594668,True
137,1812673,906.3365,stroke,14,10.772183743962747,False,7.094016132985168,False,9.10984315403987,True,59.64258349511234,False,1.5103142138953376,True,0.8855793619815103,True
138,1819092,909.546,stroke,14,9.837920090930199,False,7.370379227261596,False,5.750640043312581,True,5.836643764704842,False,0.9012403435328712,True,1.1868254136956866,True
139,1828186,914.093,stroke,14,20.906944119748765,False,10.636731756429505,False,7.206592318852213,True,5.1338173498234205,False,1.1939802472442178,True,1.4782551547214147,True
140,1830435,915.2175,stroke,14,9.831488321762322,False,9.468979532455126,False,7.20827441979341,True,7.772108607178373,False,1.3057679712209636,True,1.3380986752377244,True
141,1890969,945.4845,stroke,14,22.67760959976919,False,27.316720953515144,False,5.578100951021554,True,4.8557415224285085,False,1.2151699149148405,True,0.8443297936925486,True
142,1896304,948.152,stroke,14,21.991101913544867,False,5.632114785257759,False,9.612817773947764,True,5.885521128010066,False,0.95830308590597,True,0.9288622072417142,True
143,1905687,952.8435,stroke,14,18.080788939943545,False,34.96329290751912,False,7.014484144923305,True,5.706818404869546,False,0.8104285193145626,True,1.0371902844886032,True
144,1912631,956.3155,stroke,14,17.20937053485869,False,9.478670664292627,False,6.559723293541288,True,4.274288341455692,False,0.7091560554271296,True,0.7656599243907423,True
145,1918318,959.159,stroke,14,16.574654281342482,False,11.535207845617725,False,5.741789235526532,True,7.762012484014512,False,0.8351424250015338,True,0.8620344421606629,True
146,1959644,979.822,stroke,14,22.707691177661058,False,14.085758648155885,False,11.136210517367772,True,7.441426971773306,False,1.0704141604895452,True,0.6815834083991776,True
147,1968776,984.388,stroke,14,4.128259916424331,False,5.912048470368365,False,10.486846502913128,True,5.867281032876686,False,0.9710902042838779,True,1.1376902970975942,True
148,1975749,987.8745,stroke,14,8.41026760554623,False,24.63630395391187,False,7.656019210234591,True,7.201632262118752,False,0.820328181252938,True,0.9901618933232865,True
149,1999913,999.9565,stroke,14,7.948411341451582,False,27.539998948827982,False,7.709238062768726,True,6.1837892211432575,False,1.0578277384642472,True,1.0221086176538636,True
150,2012614,1006.307,stroke,14,8.955795130705432,False,76.15890373136601,False,7.3130571649090745,True,5.5582601065909945,False,0.9705014606040292,True,1.0636784256680598,True
151,2014829,1007.4145,stroke,14,12.455876469182112,False,7.054694825861672,False,8.144228373440297,True,3.780410467853835,False,1.6824162400962877,True,0.8734318453842013,True
152,2029778,1014.889,stroke,14,11.595827968607896,False,21.285376789754487,False,4.159369623818771,True,6.120669995256914,False,1.0327416617313032,True,1.0853608367796208,True
153,2031813,1015.9065,stroke,14,9.879880069713337,False,5.645515745958393,False,6.097069937625635,True,7.691397458783118,False,1.1764056952072446,True,0.9820037779650826,True
154,2036379,1018.1895,stroke,14,6.912713805540314,False,9.502779909572498,False,4.1373272070358,True,6.462544729371187,False,1.1972720207897267,True,1.2622766761140647,True
155,2080668,1040.334,stroke,14,22.944910799006152,False,121.99605453313029,False,4.706182526221212,True,5.719410053663063,False,0.8031252121755093,True,1.0654306282124113,True
